-75.05836958999946 -14.1082301526869
-75.11047220054458 -14.357999383471366
-75.04694587599548 -14.62880176729513
-74.87058654458325 -14.547041818389772
-74.64329845843422 -15.019780906386018
-74.7858643850241 -15.100342965549459
-74.431571122526 -15.156714842777987
-74.27766672396795 -15.482822443332694
-74.06540189993324 -15.386116430072619
-74.03583267071453 -15.618134882082273
-73.87951777491507 -15.30970831023366
-73.71519731717272 -15.429727599008928
-73.37620722505676 -15.404276504036517
-73.15910399188772 -15.294786960569382
-72.98166317129879 -14.976510409054185
-73.02487016414506 -14.829485177877231
-72.85452175500133 -14.75157063162743
-72.4884564073952 -14.661599812262978
-72.41064154320813 -14.832816351580476
-72.16665668371306 -14.764176987546676
-72.05286892245384 -14.897301598931364
-71.99436706539753 -14.6127349209292
-71.74738630896027 -14.943516982056195
-71.85003162900092 -15.060765216871673
-71.59923474302249 -15.143646089039237
-71.48096488511105 -14.973755488233024
-71.31303373366896 -15.113576065495039
-71.1787975723937 -15.075819519053624
-71.16596371705157 -15.424542514084052
-71.04915862028791 -15.412860349604827
-70.82282397453237 -15.980224931987252
-70.59969595859286 -15.980258387721776
-70.43562248327929 -16.031774815211094
-70.32860239481327 -16.193547560534256
-70.36276044195439 -16.385067893897144
-69.99510123940664 -16.736114046876082
-70.13944899004646 -16.931053640889004
-70.04305344803358 -17.12174553733294
-69.7495856500491 -17.284247976743274
-69.57492500327967 -17.289804875872903
-69.38286283353047 -17.09131583909813
-69.18229222236435 -16.733110192242606
-69.00280728975861 -16.6576872176352
-68.98497879098876 -16.422689453456798
-68.78886530451533 -16.339303578531485
-68.97160741691073 -16.191687633049867
-69.0897212212636 -16.230206831482235
-69.19669221388526 -16.17028482758903
-69.40171994974503 -15.606567021566804
-69.11672848036532 -15.248950291750617
-69.35832206866628 -14.908009577840403
-68.9819935945815 -14.230252448448994
-68.79150634226684 -14.230252448448994
-68.9819935945815 -13.986934853907314
-68.9355332891387 -13.82457972988756
-69.0098697778468 -13.764365580859234
-68.84261267825397 -13.244846654400945
-68.89371901424182 -12.908290170931508
-68.65164360566546 -12.503827359428854
-68.9561834353605 -11.932799244318318
-69.57114589989195 -10.957766696472802
-69.92570720080927 -10.924077995352462
-70.27264352751315 -11.070034608564072
-70.61026139581666 -10.983233148437535
-70.61165101229852 -9.90216202689146
-71.14356125876633 -10.501960584277498
-71.35161041389054 -10.96334117920776
-72.16148248709578 -10.978960506148582
-72.17484822872896 -11.28059053048986
-72.5424061236505 -11.45748739287066
-72.97010985592239 -11.247819841532603
-73.35106359262377 -11.312282971643114
-73.62194166470542 -11.657373134584006
-73.35474931309038 -12.096081936355645
-73.6194994127395 -12.390091593428949
-73.75789151028324 -12.21372505520334
-74.17306780291442 -12.325437617080368
-74.36038011350234 -12.183213205101637
-74.5716650097256 -12.320861554662045
-74.27369913043613 -12.765074404176303
-74.39750004000342 -13.165655675775923
-74.57272061343885 -13.19408985857126
-74.63437229668492 -13.342525587230867
-74.89395833140367 -13.367782191237836
-74.76125215565843 -14.08952162132266
-75.05836958999946 -14.1082301526869
